filename,title,description,composition,conseil,catégories,brand,is_bio,weight_unit,manufacturer,gtin
pharma_voyage_moustiquaire_triangulaire_-_1_place_1_unit_.jpg,"Moustiquaire Triangulaire - 1 Place, 1 Unité | Pharmavoyage  - Parapharmacie Boticinal","Indications :Protection contre les moustiquesTaille :1 placeDimensions :Hauteur : 1,40m - Longueur : 220cm - Largeur : 100cmPoids :215gOn aime :Sa forte résistanceLaMoustiquaire Triangulaire 1 placedePHARMA VOYAGEest parfaite pour les voyages itinérants.Elle dispose d'un point d'accroche et convient àune personne.Au dessus du lait, elle permet de se protéger contre lemoustique tigreet lemoustique anophèle.La moustiques a une durée d'efficacité de3 ansà compter de l'ouverture de l'emballage.Elle est particulièrementrésistanteet entièrement imprégnée d'un insecticide de contact pour empêcher les piqûres.7640144283070","Dosage perméthrine : 270mg/m² - 9g/kg TP18 - CAS 52645-53-1Dimensions : Hauteur : 1,40mLongueur : 220cm - Largeur : 100cm",A placer au dessus du lit ou sac de couchage à protéger.,"['/Santé', '/Santé/Anti-moustiques & Insecticides', '/Santé/Anti-moustiques & Insecticides/Moustiquaires', 'Pharmavoyage']",Pharmavoyage,Non,mg,Pharmavoyage,7640144283070
hartmann_veroval_compact_-_tensiom_tre_poignet_1_unit_.jpg,"VEROVAL COMPACT + - Tensiomètre Poignet, 1 Unité | Hartmann  - Parapharmacie Boticinal","Indications :Prise de la tension artérielleOn aime :Le suivi fait avec l'applicationContenu :1 boîte de rangement et 2 piles AAA de 1,5VLeTensiomètre Poignet Compact+ VerovaldeHARTMANNest un appareil de mesure pour la pression artérielle.Cet appareil vous offre une trèshaute précisionde mesure.La mesure est facile et confortable à lire grâce augrand écran.L'avantage du tensiomètre poignet Compact+ est qu'il dispose d'unindicateur colorépour une analyse simple des résultats.Le tensiomètre s'utilise avec l'applicationVeroval medi.connectvia Bluetooth. pour un suivi précis.Il peut sauvegarder jusqu'à200 mesures(100 mesures par utilisateur, maximum 2 utilisateurs).Le tensiomètre est livré avec une boîte de rangement et2 piles AAAde 1,5V.4710953421895","1 tensiomètre, 1 bracelet.",Il est fortement conseillé de lire attentivement la notice d'utilisation avant de commencer à utiliser le tensiomètre.,"['/Santé', '/Santé/Matériel médical  & accessoires', '/Santé/Matériel médical  & accessoires/Tensiomètres automatiques', 'Hartmann']",Hartmann,Non,mg,Hartmann,4710953421895
882381112615_autres_vues_2_1.png,"ECLAT SUBLIME - Capsules Régénération Jeunesse au Rétinol - Tous Types de Peaux, 60 Capsules | Darphin  - Parapharmacie Boticinal","Pour qui :Tous les types de peaux.Résultats beauté :La peau est lissée, unifiée et retexturisée.Actifs :Rétinol, Huiles Végétales.On aime :Le format capsule !Une peau visiblement pluslisseavec une capsule par jour.Ce concentré d'huile de nuit offre des résultats visiblessans les effets sensibilisants.Lerétinolréduit considérablement les rides et ridules, lisse et repulpe la peau.Les capsules sont parfaitement formulées pour transformer la peauen 1 nuit.Formulées avec98% d'ingrédients d'origine naturelle*, ces capsules contenant du concentré de rétinol boostent le renouvellement cellulaire, la production de collagène et d’élastine, pour une revitalisation complète de la peau.Le rétinol, activateur de jeunesse, est associé à un mélange nourrissant d'huiles végétales, pour une peau visiblement plus lisse et régénérée.La peau estnourrie,rajeunieet sa texture est visiblement améliorée.*Selon la norme ISO 16128.  A partir de sources végétales, de sources minérales non pétrolières et/ou d'eau.0882381112615","Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Simmondsia Chinensis (Jojoba)Seed Oil, Macadamia Ternifolia Seed Oil, Oleic/Linoleic/Linolenic Polyglycerides, Heptyl Undecylenate,Sesamum Indicum (Sesame) Seed Oil, Glycine Soja (Soybean) Oil, Polyglyceryl-2 Triisostearate, Retinol,Sclareolide, Oxycoccus Palustris (Cranberry) Seed Oil, Daucus Carota Sativa (Carrot) Root Extract,Triticum Vulgare (Wheat) Germ Extract, Punica Granatum (Pomegranate) Sterols, Hordeum Distichon(Barley) Extract\Extrait D’orge À Deux Rangs, Tocopheryl Acetate, Argania Spinosa Kernel Oil,Tocopherol, Squalane, Tetrahexyldecyl Ascorbate, Zea Mays (Corn) Oil, Fragrance (Parfum), Hydroxycitronellal,Alpha-Isomethyl Ionone, Geraniol, Coumarin, Bht ILN52274.Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté.","Test cutané du rétinol : appliquer une petite quantité sur la main, attendre 24 heures pour vérifier qu'aucune irritation se produit avant d'appliquer sur le visage.A utiliser uniquement le soir.- Appliquer une capsule sur le visage, le contour des yeux et le cou- Tenir la capsule verticalement et tourner délicatement la partie supérieure pour l’ouvrir- Verser le contenu dans la paume de la main.Utiliser seul ou en combinaison avec les crèmes hydratantes Darphin pour le visage et pour le contour des yeux- Utiliser une protection solaire tous les matins et limiter l'exposition de la peau au soleil pendant l'utilisation et la semaine qui suit- Cesser l'utilisation en cas d'irritation.","['/Visage', '/Visage/Anti-Rides & Anti-Âge', '/Visage/Anti-Rides & Anti-Âge/Sérum Anti-Âge', 'Darphin']",Darphin,Non,mL,Darphin,0882381112615
love-to-love-believer-boticinal4.jpg,BELIEVER - Stimulateur Clitoridien Iridescent Berry | Love to Love  - Parapharmacie Boticinal,"Contenu :Believer, chargeur USB, pochon, boîte cadeau, 2 dés phosphorescents offerts, notice d'utilisationCouleur :Iridescent BerryTaille :9.8 cmSpécificités :5 modes, waterproofOn aime :Son format compactBeliever Love to Loveest un accessoire érotique à stimulation clitoridienne qui vous fera rougir de plaisir.Il est doté d'unebouchequi épouse parfaitement la forme du clitoris pour dessensations intenses et de 5 modes d'intensité différentsafin de varier les plaisirs.Believer reproduit desmouvements de va-et-vient et de bas en hautgrâce à une petite membrane en silicone doux à l'intérieur de la bouche.Il peut même être utilisésous la douche.Sa formeergonomiquefacilite la prise en main pour unconfort optimallors de vos moments coquins.Believer estcompactet permet d'être emporté partout.Grâce au changement de couleur de laLED,visualisez en un coup d'œil lemode d'intensité sélectionné.Autonomie de 1h25 et temps de charge de 1h15.3700436033241",Silicone,Lisez attentivement la notice d'utilisation.,"['/Santé', '/Hygiène/Sexualité', '/Hygiène', '/Hygiène/Sexualité/Accessoires', '/Santé/Sexualité', '/Santé/Sexualité/Accessoires', '/Promotions', 'Love to Love']",Love to Love,Non,mg,Love to Love,3700436033241
dodie_t_tine_multi-perfor_e_anti-colique_d_bit_4_liquide_epais_-_6_mois_et_plus_1_unit_.png,"Tétine Multi-Perforée Anti-Colique Débit 4 Liquide Epais - 6 mois et Plus, 1 Unité | Dodie  - Parapharmacie Boticinal","Pour qui :Bébés à partir de 6 moisDébit :4 - Pour liquide épaisOn aime :Le silicone doux et confortableLaTétine Multi-Perforée Anti-Colique Débit 4deDODIEpermet de réduire considérablement les coliques.Sa double valve anti-colique brevetée qui réduit lesrégurgitationsen évitant l'absorption de l'air par le bébé qui boit.La tétine est multi-perforée, ce qui permet de reproduire lescanaux lactifèresdu sein et imite la tétée.Composée avec dusilicone, la tétine est particulièrement douce et souple.Sa souplesse imite les mouvements dumamelon.La tétine convient aux bébés à partir de6 mois.Ce produit est fabriqué enFrance.3700763510484",Tétine-bague : silicone-PBT,"CONSEILS D’UTILISATION ET PRÉCAUTIONS D’EMPLOI- Avant la première utilisation, démonter et nettoyer le produit, puis immerger dans l'eau bouillante le biberon et la tétine Dodie pendant 5 minutes par mesure d'hygiène.- Avant chaque utilisation, nettoyer avec soin par mesure d'hygiène le biberon et la tétine à la main ou à l’aide d’un goupillon doux  à l’eau tiède savonneuse (veiller à utiliser des détergents doux  pour éviter tout endommagement), puis rincer. Toutes les pièces peuvent être lavées au lave-vaisselle (dans le panier supérieur).- Avant chaque utilisation, examiner et tirer sur la tétine dans tous les sens. La jeter dès les premiers signes de détérioration ou de fragilité.- Ne pas exposer directement la tétine au soleil ou à la chaleur.- Remplacer la tétine au moins toutes les 6 semaines par mesure d’hygiène et de sécurité.- Les Tétines MULTI-PERFOREES s’adaptent sur les biberons de la gamme MULTI-PERFOREE Dodie. Elles sont composées d’une partie tétine en silicone et d’une bague en plastique. Ces deux parties sont indissociables. Ne pas tenter de les séparer.INSTRUCTIONS POUR LA STÉRILISATION- Pour une stérilisation à froid, bien suivre les conseils d’utilisation. Veiller à ne pas laisser la tétine dans la solution stérilisante plus longtemps qu’indiqué car cela peut la fragiliser et bien égoutter le biberon et la tétine avant de préparer le biberon.- Pour une stérilisation à chaud (vapeur ou micro-ondes), bien suivre les conseils de la notice de l’appareil utilisé.- Avant de nettoyer ou de stériliser à chaud, démonter entièrement le biberon.- Attendre que les parties aient bien refroidi avant de remonter le biberon car, lorsque la bague est chaude, elle peut être difficile à visser au biberon.INSTRUCTIONS POUR LE CHAUFFAGE- Si le biberon Dodie est chauffé, notamment au micro-ondes, placer le biberon droit, ouvert et rempli.- Redoubler de prudence en cas de chauffage au micro-ondes. Il peut engendrer localement des températures trop élevées. Toujours mélanger l’aliment une fois chauffé et vérifier la température avant de donner la nourriture.POUR LA SÉCURITÉ ET LA SANTÉ DE VOTRE ENFANT : AVERTISSEMENT !- La tétée continue et prolongée de liquides peut entrainer l’apparition de caries dentaires.- Toujours vérifier la température de l’aliment avant de donner le biberon.- Jeter au moindre signe de détérioration ou de fragilité.- Garder tous les éléments non utilisés hors de portée des enfants.- Ne jamais attacher à des cordons, rubans, lacets ou des éléments vestimentaires lâches. Votre enfant pourrait s’étrangler.- Ne jamais utiliser une tétine de biberon en guise de sucette.- Ce produit doit toujours être utilisé sous la surveillance d’un adulte.- Les biberons en verre peuvent se casser.Informations à conserver pour une utilisation ultérieure.Stocker à l’abri de la lumière et de la chaleur, à température ambiante","['/Bébé & Maman', '/Bébé & Maman/Puériculture', '/Bébé & Maman/Puériculture/Tétines', 'Dodie']",Dodie,Non,mg,Dodie,3700763510484
optive_solution_de_confort_lubrifiante_et_osmoprotectrice_10ml.jpg,"Solution de Confort Lubrifiante et Osmoprotectrice, 10ml  | Optive  - Parapharmacie Boticinal","Pour qui :Yeux secs. Convient aux porteurs de lentilles de contactOn aime :Son efficacité rapide et durableRésultats :Les symptômes de la sécheresse oculaire sont apaisésLaSolution Oculaire de Confort Double ActiondeOPTIVEest une solution apaisante pour les yeux secs.Elle est parfaitement adapté avec le port deslentilles de contact(souples et/ou rigides).La solution soulage la sécheresse oculaire, lasensation de brûlureet l'inconfort provoqué par la sécheresse oculaire et les facteurs environnementaux.Au quotidien, ellehydrateetlubrifiela surface des yeux.Ce produit est un dispositif médical.3401042329192","Carboxyméthylcellulose sodique à 0,5 %, glycérine à 0,9 %, acide borique à 0,7 %, borate de sodium décahydraté à 0,2 %, lévocarnitine, érythritol, citrate de sodium dihydraté, chlorure de potassium, chlorure de calcium dihydraté, chlorure de magnésium hexahydraté, eau purifiée, Purite®(conservateur) à 0,01 %.",Ce produit est un dispositif médical : il est vivement conseillé de lire la notice avant utilisation.,"['/Santé', '/Santé/Vision & yeux', '/Santé/Vision & yeux/Collyres & Sérums physiologiques', 'Optive']",Optive,Non,mg,Optive,3401042329192
bijoux-indiscrets-caches-tetons-coeur-or-boticinal.jpg,"FLASH - Cache-Tétons Coeur Or, 1 Paire | Bijoux indiscrets  - Parapharmacie Boticinal",Contenu :Une paire de cache-tétonsCouleur :OrOn aime :Leurs paillettes scintillantesLes Cache-Tétons Coeur Bijoux indiscretssont des bijoux de corps scintillants.Faitesmonter la températureen les portant sous un vêtement transparent.Ils sontréutilisablesà l'infini.8436562010171,Composition not available,Conseil not available,"['/Santé', '/Hygiène/Sexualité', '/Hygiène', '/Hygiène/Sexualité/Accessoires', '/Santé/Sexualité', '/Santé/Sexualité/Accessoires', '/Promotions', 'Bijoux indiscrets']",Bijoux indiscrets,Non,mg,Bijoux indiscrets,8436562010171
talika-eye-fantastic-ensemble-contour-des-yeux_.jpg,"COFFRET - Eye Fantastic - Lipocils Expert Gel Pour la Pousse des Cils 3,8ml + Bio Enzymes Patch pour les Yeux Ultra-Hydratant 1 paire | Talika  - Parapharmacie Boticinal","Contenu du coffret :Lipocils Expert Gel Pour la Pousse des Cils 3,8ml, Bio Enzymes Patch pour les Yeux Ultra-Hydratant 1 paire.Pour qui :Tous les types de peaux.Résultats beauté :Hydrate le contour des yeux et stimule la pousse des cils.On aime :Sa formule sans silicones et végétalienne.Lipocils Expert de Talikastimule la croissance des cils pour un volume et une courbure optimale. Sa formule est végétalienne, sans silicones et contient au moins 92% de substances d'origine naturelle. Après 28 jours d'application du Lipocils Expert, les cils sont plus longs (jusqu'à +4,1mm), plus colorés et plus courbés.Bio Enzymes Patch pour les Yeux Ultra-Hydratant de Talikapermet de réhydrater profondément le contour de l'oeil, de le décongestionner et de lisser les ridules pour un résultat instantané. Ces patchs en biocellulose effet ""seconde peau"" sont formulés avec de l'acide hyaluronique et des extraits probiotiques qui vont agir sur la peau avec une grande efficacité. En seulement quelques minutes, le regard est plus lumineux, plus frais et parfaitement hydraté.3139439755001","Lipocils Expert :AQUA (WATER / EAU), GLYCERIN, CARBOMER, LACTIC ACID, SODIUM HYDROXIDE, SODIUM DEHYDROACETATE, PENTYLENE GLYCOL, PROPANEDIOL, ALCOHOL DENAT., BUTYLENE GLYCOL, LEVULINIC ACID, CAPRYLYL GLYCOL, POLYGLYCERYL-10 LAURATE, LECITHIN, ALLANTOIN, COCAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE, HYDROLYZED SERICIN, MALTODEXTRIN, AESCULUS HIPPOCASTANUM (HORSE CHESTNUT) BARK EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT, POLYSORBATE 20, HYPERICUM PERFORATUM LEAF EXTRACT, PYRUS MALUS (APPLE) FRUIT EXTRACT, URTICA DIOICA (NETTLE) LEAF EXTRACT, COLEUS FORSKOHLII ROOT EXTRACT, TOCOPHEROL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CITRIC ACID, PALMITOYL TRIPEPTIDE-1, PALMITOYL TETRAPEPTIDE-7, ACETYL HEXAPEPTIDE-1, DEXTRANBio Enzymes Eye Patch :AQUA (WATER / EAU), BUTYLENE GLYCOL, GLYCERIN, NIACINAMIDE, BIS-PEG-18 METHYL ETHER DIMETHYL SILANE, PANTHENOL, 1,2-HEXANEDIOL, BETAINE, XANTHAN GUM, ALOE BARBADENSIS LEAF EXTRACT, HYDROXYETHYLCELLULOSE, LACTOBACILLUS/NELUMBO NUCIFERA SEED FERMENT FILTRATE, LACTOBACILLUS/SOYBEAN FERMENT EXTRACT, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, DISODIUM EDTA, CUCURBITA PEPO (PUMPKIN) FRUIT EXTRACT, LUFFA CYLINDRICA FRUIT EXTRACT, SODIUM HYALURONATE, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT","Lipocils Expert :A appliquer sur les cils et à la racine des cils. 2 fois par jour pendant minimum 28 jours.Bio Enzymes Eye Patch :Appliquez sous les yeux, lissez les patchs avec les doigts pour une adhésion parfaite, laissez poser 5 à 15 minutes. Ne pas rincer. Usage unique. À utiliser aussi souvent que nécessaire.","['/Visage', '/Visage/Contour des Yeux', '/Visage/Contour des Yeux/Sérum Cils & Sourcils', '/Visage/Contour des Yeux/Patch Yeux', '/Visage/Coffret & Cadeau', 'Talika']",Talika,Non,mL,Talika,3139439755001
dorcel-flexi-rabbit-black-boticinal3.jpg,FLEXI RABBIT - Vibromasseur et Stimulateur Clitoridien Flexible Black | Dorcel  - Parapharmacie Boticinal,"Contenu :Flexi Rabbit, chargeur USB, pochon, notice d'utilisationCouleur :NoirTaille :21.2 cm x 4 cm x 3.6 cmSpécificités :Chauffant, waterproof, ultra-flexibleOn aime :Sa forme courbéeFlexi Rabbit Black de Dorcelest un vibromasseur à stimulation vaginale et clitoridienne.Sa formecourbéeet sonultra-flexibilitévous promettent desorgasmesintenses.Faites monter la température avec safonction chauffanteréaliste.Lesdeux emboutsde Flexi Rabbit permettent decontrôler indépendammentl'embout stimulateur clitoridien et le côté vibromasseur.Ledesign texturéde Flexi Rabbit offre dessensations intensespour toujours plus de plaisir.Selon vos envies, il vous accompagnera mêmesous la douche.Autonomie de 30 à 65 minutes et 3h de temps de charge.Longueur insérable de 13 cm.3700436072882",Silicone et ABS (plastique),Lisez attentivement la notice d'utilisation.,"['/Santé', '/Hygiène/Sexualité', '/Hygiène', '/Hygiène/Sexualité/Accessoires', '/Santé/Sexualité', '/Santé/Sexualité/Accessoires', '/Promotions', 'Dorcel']",Dorcel,Non,mg,Dorcel,3700436072882
dodie_biberon_anti-colique_d_bit_1_-_bleu_-_de_0_6_mois_150ml_.png,"Biberon Anti-Colique Débit 1 - De 0 à 6 mois, 150ml  | Dodie  - Parapharmacie Boticinal","Pour qui :Bébés de 0 à 6 moisDébit :1Contenance :150mlOn aime :Sa résistanceLeBiberon Anti-Colique Débit 1deDODIEest parfait pour réduire les risques de coliques et de régurgitations.Sa double valveanti-coliquebrevetée est intégrée à la tétine afin d'éviter l'absorption d'air par le bébé.Le biberon a undébit 1avec des perforations multiples pour reproduire les canaux lactifères du sein.Très souple, la téterelle de ce biberon DODIE imite les mouvements dumamelonafin d'offrir une tétée plus naturelle aux nourrissons.Ce biberon convient dès la naissance et jusqu'à6 mois.Il a une contenance de150ml.3700763510392","Corps, capot : Polypropylène / Tétine-bague : silicone-PBT","CONSEILS D’UTILISATION ET PRÉCAUTIONS D’EMPLOI- Avant la première utilisation, démonter et nettoyer le produit, puis immerger les composants dans l'eau bouillante pendant 5 minutes par mesure d'hygiène.- Avant chaque utilisation, nettoyer avec soin par mesure d'hygiène le biberon à la main ou à l’aide d’un goupillon doux  à l’eau tiède savonneuse (veiller à utiliser des détergents doux  pour éviter tout endommagement), puis rincer. Toutes les pièces peuvent être lavées au lave-vaisselle (dans le panier supérieur).- Avant chaque utilisation, examiner et tirer sur la tétine dans tous les sens. La jeter dès les premiers signes de détérioration ou de fragilité.- Ne pas exposer directement la tétine au soleil ou à la chaleur.- Remplacer la tétine au moins toutes les 6 à 8 semaines par mesure d’hygiène et de sécurité.- Les Tétines MULTI-PERFOREES s’adaptent sur les biberons de la gamme MULTI-PERFOREE Dodie. Elles sont composées d’une partie tétine en silicone et d’une bague en plastique. Ces deux parties sont indissociables. Ne pas tenter de les séparer.INSTRUCTIONS POUR LA STÉRILISATION- Pour une stérilisation à froid, bien suivre les conseils d’utilisation. Veiller à ne pas laisser la tétine dans la solution stérilisante plus longtemps qu’indiqué car cela peut la fragiliser et bien égoutter le biberon et la tétine avant de préparer le biberon.- Pour une stérilisation à chaud (vapeur ou micro-ondes), bien suivre les conseils de la notice de l’appareil utilisé.- Avant de nettoyer ou de stériliser à chaud, démonter entièrement le biberon.- Attendre que les parties aient bien refroidi avant de remonter le biberon car, lorsque la bague est chaude, elle peut être difficile à visser au biberon.INSTRUCTIONS POUR LE CHAUFFAGE- Si le biberon Dodie est chauffé, notamment au micro-ondes, placer le biberon droit, ouvert et rempli.- Redoubler de prudence en cas de chauffage au micro-ondes. Il peut engendrer localement des températures trop élevées. Toujours mélanger l’aliment une fois chauffé et vérifier la température avant de donner la nourriture.POUR LA SÉCURITÉ ET LA SANTÉ DE VOTRE ENFANT : AVERTISSEMENT !- La tétée continue et prolongée de liquides peut entrainer l’apparition de caries dentaires.- Toujours vérifier la température de l’aliment avant de donner le biberon.- Jeter au moindre signe de détérioration ou de fragilité.- Garder tous les éléments non utilisés hors de portée des enfants.- Ne jamais attacher à des cordons, rubans, lacets ou des éléments vestimentaires lâches. Votre enfant pourrait s’étrangler.- Ne jamais utiliser une tétine de biberon en guise de sucette.- Ce produit doit toujours être utilisé sous la surveillance d’un adulte.- Les biberons en verre peuvent se casser.Informations à conserver pour une utilisation ultérieure.","['/Bébé & Maman', '/Bébé & Maman/Puériculture', '/Bébé & Maman/Puériculture/Biberons', 'Dodie']",Dodie,Non,mg,Dodie,3700763510392
3701436917913.jpg,"PREMIUM - La Crème Regard - Tous Types de Peaux, 20ml | Lierac  - Parapharmacie Boticinal","Pour qui :Tous les types de peaux.Résultats beauté :Le contour des yeux est lissé, les rides sont réduites.Actifs :Technologie [F.G.N.], Niacinamide, Extrait de Gentiane, Nacres.On aime :Sa texture baume ultra-onctueuse.Formulée à 95% d’ingrédients d’origine naturelle, laCrème Regard Lierac Premiumcorrige tous les signes de l’âge du contour des yeux.Au cœur de la formule, la Technologie [F.G.N.], associée à la Gentiane et à la Niacinamide, agit sur les causes duvieillissement cutané.Tous lessignes de l’âgedu contour des yeux sont corrigés : rides, ridules, manque d’élasticité et d’éclat, poches, déshydratation.Enrichie en nacres, le contour des yeuxilluminesubtilement le regard.Satexture baume ultra-onctueusefond délicatement sur la peau pour faciliter le massage et favoriser l’effet décongestionnant immédiat.Formuléesans parfumpour une meilleure tolérance, il convient parfaitement aux yeux sensibles.Testé sous contrôle dermatologique et ophtalmologique.3701436917913","AQUA / WATER / EAU. PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE. GLYCERIN. ISOSTEARYL ISOSTEARATE. BUTYROSPERMUM PARKII (SHEA) BUTTER. C15-19 ALKANE. CETYL PALMITATE. NIACINAMIDE. BEHENYL ALCOHOL. CETEARYL ALCOHOL. OCTYLDODECANOL. GLYCERYL STEARATE. JOJOBA ESTERS. SODIUM POLYACRYLATE. BUTYLENE GLYCOL. CI 77891 / TITANIUM DIOXIDE. PROPANEDIOL. MICA. HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX. SODIUM STEAROYL GLUTAMATE. TOCOPHERYL ACETATE. CITRIC ACID. ETHYLHEXYLGLYCERIN. SODIUM BENZOATE. XANTHAN GUM. ADANSONIA DIGITATA SEED EXTRACT. SILICA. LECITHIN. TOCOPHEROL. ADENOSINE. SEMPERVIVUM TECTORUM EXTRACT. POLYGLYCERIN-3. HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL. GENTIANA LUTEA ROOT EXTRACT. SANTALUM ALBUM (SANDALWOOD) WOOD EXTRACT. 4127A.Les listes d’ingrédients entrant dans la composition des produits Lierac sont régulièrement mises à jour. Avant d’utiliser un produit de la marque, veuillez lire la liste d’ingrédients située sur son emballage afin de vous assurer que les ingrédients sont adaptés à votre utilisation personnelle.","Appliquer le matin et le soir sur le contour des yeux à la fin de votre routine (sérum et crème) pour bénéficier des nacres qui illuminent subtilement le regard.ÉTAPE 1 – LISSERAppliquer la texture en partant du coin interne de l’œil et glisser sur le cerne jusqu’à la tempe pour stimuler la circulation. Faire le même geste au-dessus de l’œil. Reproduire le mouvement trois fois puis passer sur l’autre œil.ÉTAPE 2 – DÉCONGESTIONNEREffectuer des petits tapotements du bout des doigts du coin interne de l’œil vers la tempe, puis sous le sourcil, du coin interne vers la tempe.","['/Visage', '/Visage/Contour des Yeux', '/Visage/Contour des Yeux/Contour Yeux Anti-Rides', 'Lierac']",Lierac,Non,mL,Lierac,3701436917913
milical-draineur-ultra-ananas-500ml.jpg,"Draineur Ultra Ananas, 500ml | Milical  - Parapharmacie Boticinal","Bienfaits: Draine, brûle et détoxifie.Indications: Dans le cadre d’un régime amincissant.Actifs phares: Thé vert, Bardane, Chicorée, Reine des près et Lamier blanc.Durée de la cure: Programme de 10 jours.On aime: Sa formule sans sucre et aspartame !Draineur Ultra de Milical est un complément alimentaire sous forme de boisson, à base de Bardane, Reine des près, Thé vert, Lamier blanc et Chicorée.La Bardane et la Chicorée favorisent la détoxication du corps.Le thé vert est réputé pour ses vertus antioxydantes ainsi que pour soutenir le métabolisme.Le lamier blanc a un effet de drainage sur l’organisme.La Reine des près est réputée pour ses fonctions détoxifiante et diurétiques (elle lutte contre la rétention d’eau).3175681192218","Ingrédients** :Eau, Arôme, Extrait sec de racines de bardane* (Arctium lappa) 1%, Extrait sec de sommités fleuries de reine des prés* (Filipendula ulmaria) 1%, Acidifiant : Acide citrique, Jus concentré d'ananas 0,91%, Extrait sec de sommités fleuries de lamier blanc* (Lamium album) 0,51%, Extrait sec de racines de chicorée* (Chicorium intybus) 0,3%, Extrait sec de feuilles de thé vert (Camellia sinensis) 0,25%, Conservateur : Sorbate de potassium, Édulcorants : Acésulfame de potassium et sucralose.**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle","Verser 50 ml de Draineur Minceur Ultra à l'aide du bouchon dans une bouteille d'eau d'un litre.Précautions d’emploi: L'amincissement ne peut être obtenu que dans le cadre d'une alimentation variée et équilibrée, avec un apport calorique contrôlé et un mode de vie sain. Réservé à l'adulte. Ne convient pas à la femme enceinte ou allaitante. Déconseillé aux personnes souffrant d'allergie aux dérivés salicylés.","['/Nutrition', '/Nutrition/Produits Diététiques', '/Nutrition/Produits Diététiques/Produits minceur', 'Milical']",Milical,Non,mL,Milical,3175681192218
